NOM_USUEL;AAAAMMJJ;TN;TX
PARIS-MONTSOURIS;20060404;5,1;12,1
PARIS-MONTSOURIS;20060405;3,1;10,2
PARIS-MONTSOURIS;20060406;2,4;12,7
PARIS-MONTSOURIS;20060407;5;14,9
PARIS-MONTSOURIS;20060408;4,8;14
PARIS-MONTSOURIS;20060409;5,2;11,7
PARIS-MONTSOURIS;20060410;4;11,1
PARIS-MONTSOURIS;20060411;2,8;12,3
PARIS-MONTSOURIS;20060412;7,1;14
PARIS-MONTSOURIS;20060413;7,4;14,8
PARIS-MONTSOURIS;20060414;10,4;17,7
PARIS-MONTSOURIS;20060415;10,7;15,1
PARIS-MONTSOURIS;20060416;9,8;14,1
PARIS-MONTSOURIS;20060417;10;15,3
PARIS-MONTSOURIS;20060418;6,1;14,4
PARIS-MONTSOURIS;20060419;8;16,6
PARIS-MONTSOURIS;20060420;8,4;16,7
PARIS-MONTSOURIS;20060421;9,7;23,5
PARIS-MONTSOURIS;20060422;10,8;20,3
PARIS-MONTSOURIS;20060423;9,7;20,5
PARIS-MONTSOURIS;20060424;11,7;21,6
PARIS-MONTSOURIS;20060425;12;18,4
PARIS-MONTSOURIS;20060426;13,5;18,8
PARIS-MONTSOURIS;20060427;9,9;16,3
PARIS-MONTSOURIS;20060428;7,5;16,7
PARIS-MONTSOURIS;20060429;4,6;12,7
PARIS-MONTSOURIS;20060430;5,8;12
PARIS-MONTSOURIS;20060501;6,8;13,6
PARIS-MONTSOURIS;20060502;8,1;22,9
PARIS-MONTSOURIS;20060503;12,6;25,8
PARIS-MONTSOURIS;20060504;15,1;26,4
PARIS-MONTSOURIS;20060505;14,5;21
PARIS-MONTSOURIS;20060506;12,9;21,1
PARIS-MONTSOURIS;20060507;11,9;20,7
PARIS-MONTSOURIS;20060508;11,4;17,8
PARIS-MONTSOURIS;20060509;9,7;12
PARIS-MONTSOURIS;20060510;9,7;15,9
PARIS-MONTSOURIS;20060511;9,9;24,2
PARIS-MONTSOURIS;20060512;12,6;25,3
PARIS-MONTSOURIS;20060513;12,9;21,2
PARIS-MONTSOURIS;20060514;10,1;18,7
PARIS-MONTSOURIS;20060515;12,3;24,1
PARIS-MONTSOURIS;20060516;15,6;20,9
PARIS-MONTSOURIS;20060517;13,7;22
PARIS-MONTSOURIS;20060518;16,4;22,2
PARIS-MONTSOURIS;20060519;11,5;17,7
PARIS-MONTSOURIS;20060520;11,1;17,9
PARIS-MONTSOURIS;20060521;11,9;21,5
PARIS-MONTSOURIS;20060522;11,3;19,1
PARIS-MONTSOURIS;20060523;8;16,1
PARIS-MONTSOURIS;20060524;7,8;17,1
PARIS-MONTSOURIS;20060525;10,4;18,8
PARIS-MONTSOURIS;20060526;14,8;21,4
PARIS-MONTSOURIS;20060527;16;22,7
PARIS-MONTSOURIS;20060528;13,8;20,7
PARIS-MONTSOURIS;20060529;10,8;17,8
PARIS-MONTSOURIS;20060530;7,4;14,1
PARIS-MONTSOURIS;20060531;7,2;14,2
PARIS-MONTSOURIS;20060601;6,5;15,7
PARIS-MONTSOURIS;20060602;7,1;18,1
PARIS-MONTSOURIS;20060603;10,1;21,1
PARIS-MONTSOURIS;20060604;10,6;20,6
PARIS-MONTSOURIS;20060605;14,2;23,7
PARIS-MONTSOURIS;20060606;9,1;20,5
PARIS-MONTSOURIS;20060607;11,3;23,4
PARIS-MONTSOURIS;20060608;13,6;25,4
PARIS-MONTSOURIS;20060609;15,1;26,4
PARIS-MONTSOURIS;20060610;15,2;29,8
PARIS-MONTSOURIS;20060611;17;31,2
PARIS-MONTSOURIS;20060612;18,1;32,9
PARIS-MONTSOURIS;20060613;20,5;33,5
PARIS-MONTSOURIS;20060614;19,4;25,6
PARIS-MONTSOURIS;20060615;15,4;21,1
PARIS-MONTSOURIS;20060616;13,1;24,4
PARIS-MONTSOURIS;20060617;15,2;27,2
PARIS-MONTSOURIS;20060618;17,9;30,5
PARIS-MONTSOURIS;20060619;18,8;24,7
PARIS-MONTSOURIS;20060620;17,3;24
PARIS-MONTSOURIS;20060621;15,1;21,7
PARIS-MONTSOURIS;20060622;13,2;19,3
PARIS-MONTSOURIS;20060623;12,9;24,4
PARIS-MONTSOURIS;20060624;14,8;27,5
PARIS-MONTSOURIS;20060625;17;18,7
PARIS-MONTSOURIS;20060626;16,1;24,3
PARIS-MONTSOURIS;20060627;16,7;23,7
PARIS-MONTSOURIS;20060628;14,9;25
PARIS-MONTSOURIS;20060629;15,4;26,9
PARIS-MONTSOURIS;20060630;17,3;29,5
PARIS-MONTSOURIS;20060701;18,2;31,1
PARIS-MONTSOURIS;20060702;19,7;31,1
PARIS-MONTSOURIS;20060703;19,8;32,9
PARIS-MONTSOURIS;20060704;21,8;31,1
PARIS-MONTSOURIS;20060705;17,8;26,8
PARIS-MONTSOURIS;20060706;17,9;27,3
PARIS-MONTSOURIS;20060707;17,6;25,5
PARIS-MONTSOURIS;20060708;16,5;26,9
PARIS-MONTSOURIS;20060709;18,7;26,5
PARIS-MONTSOURIS;20060710;17,8;30,3
PARIS-MONTSOURIS;20060711;19,9;26,3
PARIS-MONTSOURIS;20060712;15,4;29,6
PARIS-MONTSOURIS;20060713;15,6;29,1
PARIS-MONTSOURIS;20060714;16,6;27,7
PARIS-MONTSOURIS;20060715;17;30,5
PARIS-MONTSOURIS;20060716;17,9;32,5
PARIS-MONTSOURIS;20060717;19,9;33,2
PARIS-MONTSOURIS;20060718;20,1;35
PARIS-MONTSOURIS;20060719;21,8;37,4
PARIS-MONTSOURIS;20060720;19,7;31,4
PARIS-MONTSOURIS;20060721;21,8;35,4
PARIS-MONTSOURIS;20060722;20,3;32,1
PARIS-MONTSOURIS;20060723;19,7;29,5
PARIS-MONTSOURIS;20060724;19,4;32,2
PARIS-MONTSOURIS;20060725;21,6;34,1
PARIS-MONTSOURIS;20060726;23,5;36,3
PARIS-MONTSOURIS;20060727;20,2;27,4
PARIS-MONTSOURIS;20060728;20,7;29,1
PARIS-MONTSOURIS;20060729;17,8;29,6
PARIS-MONTSOURIS;20060730;19,4;25,2
PARIS-MONTSOURIS;20060731;16,7;25,8
PARIS-MONTSOURIS;20060801;16,6;22,8
PARIS-MONTSOURIS;20060802;14,3;23,8
PARIS-MONTSOURIS;20060803;14,3;21,6
PARIS-MONTSOURIS;20060804;15,9;22,8
PARIS-MONTSOURIS;20060805;15,3;24,2
PARIS-MONTSOURIS;20060806;15,6;26,4
PARIS-MONTSOURIS;20060807;17,9;26,6
PARIS-MONTSOURIS;20060808;17;23,2
PARIS-MONTSOURIS;20060809;16,2;21,8
PARIS-MONTSOURIS;20060810;14,3;21
PARIS-MONTSOURIS;20060811;15,1;19
PARIS-MONTSOURIS;20060812;13,1;18,2
PARIS-MONTSOURIS;20060813;13,7;16,1
PARIS-MONTSOURIS;20060814;12,9;21,1
PARIS-MONTSOURIS;20060815;14,7;22,8
PARIS-MONTSOURIS;20060816;14,3;22,2
PARIS-MONTSOURIS;20060817;15,9;24,2
PARIS-MONTSOURIS;20060818;14,7;23,5
PARIS-MONTSOURIS;20060819;13,7;22,1
PARIS-MONTSOURIS;20060820;14,7;22
PARIS-MONTSOURIS;20060821;13,7;21,1
PARIS-MONTSOURIS;20060822;12,9;23,4
PARIS-MONTSOURIS;20060823;14,5;24,1
PARIS-MONTSOURIS;20060824;14,8;20,5
PARIS-MONTSOURIS;20060825;12,5;22,5
PARIS-MONTSOURIS;20060826;14,1;21
PARIS-MONTSOURIS;20060827;14,2;21,6
PARIS-MONTSOURIS;20060828;14,3;18,9
PARIS-MONTSOURIS;20060829;13,1;14,8
PARIS-MONTSOURIS;20060830;10,9;20,9
PARIS-MONTSOURIS;20060831;11,9;24,3
PARIS-MONTSOURIS;20060901;13,3;27,8
PARIS-MONTSOURIS;20060902;17,5;23,6
PARIS-MONTSOURIS;20060903;19,7;26,6
PARIS-MONTSOURIS;20060904;19,8;25,1
PARIS-MONTSOURIS;20060905;16,7;27,2
PARIS-MONTSOURIS;20060906;17,6;29,9
PARIS-MONTSOURIS;20060907;17,4;23,8
PARIS-MONTSOURIS;20060908;12,1;21,3
PARIS-MONTSOURIS;20060909;12,1;23,8
PARIS-MONTSOURIS;20060910;14,6;27,6
PARIS-MONTSOURIS;20060911;15,4;30
PARIS-MONTSOURIS;20060912;17,2;29,8
PARIS-MONTSOURIS;20060913;16,7;28,5
PARIS-MONTSOURIS;20060914;19,8;23,9
PARIS-MONTSOURIS;20060915;16,7;20,7
PARIS-MONTSOURIS;20060916;16,8;22
PARIS-MONTSOURIS;20060917;17,4;18,9
PARIS-MONTSOURIS;20060918;15,5;22
PARIS-MONTSOURIS;20060919;14,5;21
PARIS-MONTSOURIS;20060920;11;23,2
PARIS-MONTSOURIS;20060921;13,6;27,6
PARIS-MONTSOURIS;20060922;16,7;22,5
PARIS-MONTSOURIS;20060923;16;23,7
PARIS-MONTSOURIS;20060924;15,8;21,2
PARIS-MONTSOURIS;20060925;14,7;21,3
PARIS-MONTSOURIS;20060926;13,9;20,8
PARIS-MONTSOURIS;20060927;12,4;21,7
PARIS-MONTSOURIS;20060928;12,8;22,6
PARIS-MONTSOURIS;20060929;14,3;24
PARIS-MONTSOURIS;20060930;11,7;22,9
PARIS-MONTSOURIS;20061001;13,8;21,4
PARIS-MONTSOURIS;20061002;14;17
PARIS-MONTSOURIS;20061003;12,8;15,4
PARIS-MONTSOURIS;20061004;10,1;17,6
PARIS-MONTSOURIS;20061005;9,2;17,5
PARIS-MONTSOURIS;20061006;14,7;18,8
PARIS-MONTSOURIS;20061007;12;16,9
PARIS-MONTSOURIS;20061008;7,3;18,9
PARIS-MONTSOURIS;20061009;10,1;20
PARIS-MONTSOURIS;20061010;12,8;22,4
PARIS-MONTSOURIS;20061011;13,6;20,7
PARIS-MONTSOURIS;20061012;15;17,9
PARIS-MONTSOURIS;20061013;11,1;18,3
PARIS-MONTSOURIS;20061014;14,6;21,1
PARIS-MONTSOURIS;20061015;11,1;17,9
PARIS-MONTSOURIS;20061016;10,2;20,9
PARIS-MONTSOURIS;20061017;9,7;18,7
PARIS-MONTSOURIS;20061018;13,2;17,5
PARIS-MONTSOURIS;20061019;13,3;18,3
PARIS-MONTSOURIS;20061020;12,8;17,9
PARIS-MONTSOURIS;20061021;12,2;17,9
PARIS-MONTSOURIS;20061022;12,3;21,4
PARIS-MONTSOURIS;20061023;16,2;19,5
PARIS-MONTSOURIS;20061024;12,6;16,2
PARIS-MONTSOURIS;20061025;10;17,5
PARIS-MONTSOURIS;20061026;15,8;22,7
PARIS-MONTSOURIS;20061027;14,2;18,2
PARIS-MONTSOURIS;20061028;12,1;18,7
PARIS-MONTSOURIS;20061029;15,7;18,2
PARIS-MONTSOURIS;20061030;9;17,1
PARIS-MONTSOURIS;20061031;8,9;15,5
PARIS-MONTSOURIS;20061101;6,9;11,4
PARIS-MONTSOURIS;20061102;4,2;10,2
PARIS-MONTSOURIS;20061103;4,2;10,6
PARIS-MONTSOURIS;20061104;3,7;11,5
PARIS-MONTSOURIS;20061105;0,1;7,9
PARIS-MONTSOURIS;20061106;2,3;7,4
PARIS-MONTSOURIS;20061107;3,6;6,6
PARIS-MONTSOURIS;20061108;2,8;13,7
PARIS-MONTSOURIS;20061109;10;14,1
PARIS-MONTSOURIS;20061110;4,2;10,5
PARIS-MONTSOURIS;20061111;4,7;14,5
PARIS-MONTSOURIS;20061112;9,8;12,3
PARIS-MONTSOURIS;20061113;8,6;15,1
PARIS-MONTSOURIS;20061114;13,6;16,6
PARIS-MONTSOURIS;20061115;11,5;16,8
PARIS-MONTSOURIS;20061116;12,2;16,8
PARIS-MONTSOURIS;20061117;8,6;14,3
PARIS-MONTSOURIS;20061118;7,9;12,2
PARIS-MONTSOURIS;20061119;7,1;10
PARIS-MONTSOURIS;20061120;4,8;12,4
PARIS-MONTSOURIS;20061121;6;11,7
PARIS-MONTSOURIS;20061122;4,6;12,9
PARIS-MONTSOURIS;20061123;8;14,4
PARIS-MONTSOURIS;20061124;9,5;17,4
PARIS-MONTSOURIS;20061125;12,8;18,5
PARIS-MONTSOURIS;20061126;10,6;14,9
PARIS-MONTSOURIS;20061127;8,4;15,8
PARIS-MONTSOURIS;20061128;8,4;13,6
PARIS-MONTSOURIS;20061129;6,7;12,7
PARIS-MONTSOURIS;20061130;4,6;7,2
PARIS-MONTSOURIS;20061201;4,7;10,1
PARIS-MONTSOURIS;20061202;9,1;11,4
PARIS-MONTSOURIS;20061203;7,7;11,8
PARIS-MONTSOURIS;20061204;8,7;14,5
PARIS-MONTSOURIS;20061205;11,4;15,7
PARIS-MONTSOURIS;20061206;8,7;10,7
PARIS-MONTSOURIS;20061207;5,5;11,6
PARIS-MONTSOURIS;20061208;7,5;12,2
PARIS-MONTSOURIS;20061209;4,8;9,1
PARIS-MONTSOURIS;20061210;4,1;8,4
PARIS-MONTSOURIS;20061211;3,9;8,3
PARIS-MONTSOURIS;20061212;4,6;7,3
PARIS-MONTSOURIS;20061213;5,5;11,2
PARIS-MONTSOURIS;20061214;3,2;8,6
PARIS-MONTSOURIS;20061215;0,3;9,5
PARIS-MONTSOURIS;20061216;3,8;8,6
PARIS-MONTSOURIS;20061217;1,1;7,9
PARIS-MONTSOURIS;20061218;3,5;6
PARIS-MONTSOURIS;20061219;0,5;5,2
PARIS-MONTSOURIS;20061220;0,5;5,7
PARIS-MONTSOURIS;20061221;1,7;8,5
PARIS-MONTSOURIS;20061222;3,7;6,8
PARIS-MONTSOURIS;20061223;1,9;4,3
PARIS-MONTSOURIS;20061224;1,6;2,8
PARIS-MONTSOURIS;20061225;0,9;1,8
PARIS-MONTSOURIS;20061226;-0,5;0,8
PARIS-MONTSOURIS;20061227;0,3;0,8
PARIS-MONTSOURIS;20061228;-1,3;-0,1
PARIS-MONTSOURIS;20061229;-2,8;9
PARIS-MONTSOURIS;20061230;6,3;12
PARIS-MONTSOURIS;20061231;7,1;14,3
PARIS-MONTSOURIS;20070101;8,3;11
PARIS-MONTSOURIS;20070102;5,6;8,5
PARIS-MONTSOURIS;20070103;5,4;8,5
PARIS-MONTSOURIS;20070104;7,4;11,5
PARIS-MONTSOURIS;20070105;8,9;11,8
PARIS-MONTSOURIS;20070106;10,5;13
PARIS-MONTSOURIS;20070107;5,4;11,1
PARIS-MONTSOURIS;20070108;9,3;13,7
PARIS-MONTSOURIS;20070109;11,2;14,4
PARIS-MONTSOURIS;20070110;9;13,3
PARIS-MONTSOURIS;20070111;4,3;12,1
PARIS-MONTSOURIS;20070112;7,6;12,6
PARIS-MONTSOURIS;20070113;10,4;11,8
PARIS-MONTSOURIS;20070114;6,9;11
PARIS-MONTSOURIS;20070115;2,4;8,5
PARIS-MONTSOURIS;20070116;6,2;10,9
PARIS-MONTSOURIS;20070117;9,4;13,7
PARIS-MONTSOURIS;20070118;11,5;15,6
PARIS-MONTSOURIS;20070119;13,1;14,9
PARIS-MONTSOURIS;20070120;10,3;14,3
PARIS-MONTSOURIS;20070121;6,5;10,4
PARIS-MONTSOURIS;20070122;2,9;8
PARIS-MONTSOURIS;20070123;0,7;2,7
PARIS-MONTSOURIS;20070124;0,3;3,3
PARIS-MONTSOURIS;20070125;-2,2;0,2
PARIS-MONTSOURIS;20070126;-2,9;4,3
PARIS-MONTSOURIS;20070127;2,5;8
PARIS-MONTSOURIS;20070128;1,9;7,1
PARIS-MONTSOURIS;20070129;5,8;9,8
PARIS-MONTSOURIS;20070130;6,4;9,2
PARIS-MONTSOURIS;20070131;7,5;9,6
PARIS-MONTSOURIS;20070201;6,2;11,4
PARIS-MONTSOURIS;20070202;10;10,7
PARIS-MONTSOURIS;20070203;4,7;10,2
PARIS-MONTSOURIS;20070204;3,6;10,7
PARIS-MONTSOURIS;20070205;4,6;6,6
PARIS-MONTSOURIS;20070206;5,2;7,3
PARIS-MONTSOURIS;20070207;0,6;5,8
PARIS-MONTSOURIS;20070208;2;11,1
PARIS-MONTSOURIS;20070209;3,7;10
PARIS-MONTSOURIS;20070210;5,8;12,6
PARIS-MONTSOURIS;20070211;8,6;13,6
PARIS-MONTSOURIS;20070212;8,6;11,8
PARIS-MONTSOURIS;20070213;8,1;10,8
PARIS-MONTSOURIS;20070214;6,6;11,3
PARIS-MONTSOURIS;20070215;2,9;10,6
PARIS-MONTSOURIS;20070216;3,4;12,8
PARIS-MONTSOURIS;20070217;6,9;18,1
PARIS-MONTSOURIS;20070218;9,3;15,8
PARIS-MONTSOURIS;20070219;5,9;9,7
PARIS-MONTSOURIS;20070220;4,5;14
PARIS-MONTSOURIS;20070221;9,3;13,6
PARIS-MONTSOURIS;20070222;4,8;12,6
PARIS-MONTSOURIS;20070223;7,5;11,5
PARIS-MONTSOURIS;20070224;9,7;13,4
PARIS-MONTSOURIS;20070225;6,5;9,9
PARIS-MONTSOURIS;20070226;8,2;11,6
PARIS-MONTSOURIS;20070227;6,1;13,2
PARIS-MONTSOURIS;20070228;9,7;14
PARIS-MONTSOURIS;20070301;9,3;13,1
PARIS-MONTSOURIS;20070302;5,1;12,9
PARIS-MONTSOURIS;20070303;8,4;13,7
PARIS-MONTSOURIS;20070304;5,4;16
PARIS-MONTSOURIS;20070305;7,7;13,4
PARIS-MONTSOURIS;20070306;8,8;10,7
PARIS-MONTSOURIS;20070307;6,9;12,2
PARIS-MONTSOURIS;20070308;5,3;14,2
PARIS-MONTSOURIS;20070309;7,3;12,9
PARIS-MONTSOURIS;20070310;5,1;13,7
PARIS-MONTSOURIS;20070311;4,4;15,2
PARIS-MONTSOURIS;20070312;4,4;16,1
PARIS-MONTSOURIS;20070313;5,1;14,8
PARIS-MONTSOURIS;20070314;6,4;14,9
PARIS-MONTSOURIS;20070315;5,5;15,2
PARIS-MONTSOURIS;20070316;4,6;13,6
PARIS-MONTSOURIS;20070317;7,8;11,8
PARIS-MONTSOURIS;20070318;8,3;10,6
PARIS-MONTSOURIS;20070319;2,1;6,9
PARIS-MONTSOURIS;20070320;1,6;8,1
PARIS-MONTSOURIS;20070321;2,3;8,2
PARIS-MONTSOURIS;20070322;4,4;9,3
PARIS-MONTSOURIS;20070323;2,1;6,1
PARIS-MONTSOURIS;20070324;3;7,1
PARIS-MONTSOURIS;20070325;6;10,7
PARIS-MONTSOURIS;20070326;4,3;15,6
PARIS-MONTSOURIS;20070327;6,9;17,3
PARIS-MONTSOURIS;20070328;6,5;18,8
PARIS-MONTSOURIS;20070329;7,2;12,7
PARIS-MONTSOURIS;20070330;3,3;7,5
PARIS-MONTSOURIS;20070331;3,2;8,5
PARIS-MONTSOURIS;20070401;7,2;16,5
PARIS-MONTSOURIS;20070402;9,1;19,9
PARIS-MONTSOURIS;20070403;8,2;14
PARIS-MONTSOURIS;20070404;4,2;12,3
PARIS-MONTSOURIS;20070405;4,9;16,4
PARIS-MONTSOURIS;20070406;7,6;19,7
PARIS-MONTSOURIS;20070407;6,3;16,3
PARIS-MONTSOURIS;20070408;6,7;17,1
PARIS-MONTSOURIS;20070409;8,2;19,3
PARIS-MONTSOURIS;20070410;8,9;19,4
PARIS-MONTSOURIS;20070411;10,2;20,3
PARIS-MONTSOURIS;20070412;10,2;24,1
PARIS-MONTSOURIS;20070413;14,7;25
PARIS-MONTSOURIS;20070414;15,1;26,3
PARIS-MONTSOURIS;20070415;14,7;26,7
PARIS-MONTSOURIS;20070416;13,9;25,6
PARIS-MONTSOURIS;20070417;11,5;20,3
PARIS-MONTSOURIS;20070418;8,4;17,7
PARIS-MONTSOURIS;20070419;7,9;19,9
PARIS-MONTSOURIS;20070420;9,4;20,7
PARIS-MONTSOURIS;20070421;8,3;21,6
PARIS-MONTSOURIS;20070422;9,9;24,8
PARIS-MONTSOURIS;20070423;12,1;25,4
PARIS-MONTSOURIS;20070424;12,9;26,7
PARIS-MONTSOURIS;20070425;14,2;28,3
PARIS-MONTSOURIS;20070426;13,2;25,7
PARIS-MONTSOURIS;20070427;14;26,4
PARIS-MONTSOURIS;20070428;14,9;26,9
PARIS-MONTSOURIS;20070429;15,7;24,9
PARIS-MONTSOURIS;20070430;13,5;24,2
PARIS-MONTSOURIS;20070501;12,7;24
PARIS-MONTSOURIS;20070502;12;21,9
PARIS-MONTSOURIS;20070503;10,6;22,6
PARIS-MONTSOURIS;20070504;10,5;20,8
PARIS-MONTSOURIS;20070505;10,2;17
PARIS-MONTSOURIS;20070506;7,6;19,4
PARIS-MONTSOURIS;20070507;13,3;19,4
PARIS-MONTSOURIS;20070508;12,3;20
PARIS-MONTSOURIS;20070509;15,1;19
PARIS-MONTSOURIS;20070510;12,9;24,2
PARIS-MONTSOURIS;20070511;12,6;18,1
PARIS-MONTSOURIS;20070512;12,6;20,7
PARIS-MONTSOURIS;20070513;12,2;24
PARIS-MONTSOURIS;20070514;12,7;18,3
PARIS-MONTSOURIS;20070515;9,2;16,7
PARIS-MONTSOURIS;20070516;11,4;18,1
PARIS-MONTSOURIS;20070517;12;17,6
PARIS-MONTSOURIS;20070518;15,1;25,1
PARIS-MONTSOURIS;20070519;14,1;19,9
PARIS-MONTSOURIS;20070520;10,3;15,3
PARIS-MONTSOURIS;20070521;12,9;24,9
PARIS-MONTSOURIS;20070522;15,1;21,5
PARIS-MONTSOURIS;20070523;13,6;23,3
PARIS-MONTSOURIS;20070524;14,2;27,1
PARIS-MONTSOURIS;20070525;16,2;28,3
PARIS-MONTSOURIS;20070526;15;21,5
PARIS-MONTSOURIS;20070527;9,7;14,4
PARIS-MONTSOURIS;20070528;9,2;15,7
PARIS-MONTSOURIS;20070529;7,6;16,8
PARIS-MONTSOURIS;20070530;9;17,1
PARIS-MONTSOURIS;20070531;9,6;20,7
PARIS-MONTSOURIS;20070601;9,8;18,4
PARIS-MONTSOURIS;20070602;11,8;24,5
PARIS-MONTSOURIS;20070603;14,4;24,4
PARIS-MONTSOURIS;20070604;16,6;24,3
PARIS-MONTSOURIS;20070605;15,2;25,4
PARIS-MONTSOURIS;20070606;15,4;26,5
PARIS-MONTSOURIS;20070607;15;22,8
PARIS-MONTSOURIS;20070608;17,2;23,2
PARIS-MONTSOURIS;20070609;16,8;24,4
PARIS-MONTSOURIS;20070610;15,8;25,9
PARIS-MONTSOURIS;20070611;16,8;24,5
PARIS-MONTSOURIS;20070612;15;23
PARIS-MONTSOURIS;20070613;15,8;26,1
PARIS-MONTSOURIS;20070614;16,2;23,8
PARIS-MONTSOURIS;20070615;15,1;22
PARIS-MONTSOURIS;20070616;14,3;21,7
PARIS-MONTSOURIS;20070617;11,8;23,2
PARIS-MONTSOURIS;20070618;14,5;25,7
PARIS-MONTSOURIS;20070619;17,7;31,6
PARIS-MONTSOURIS;20070620;15,1;24,7
PARIS-MONTSOURIS;20070621;15,9;23
PARIS-MONTSOURIS;20070622;14,6;19,1
PARIS-MONTSOURIS;20070623;14,8;22,4
PARIS-MONTSOURIS;20070624;13,8;23
PARIS-MONTSOURIS;20070625;14;20,6
PARIS-MONTSOURIS;20070626;12,7;17,1
PARIS-MONTSOURIS;20070627;11,7;18,8
PARIS-MONTSOURIS;20070628;12,8;19,1
PARIS-MONTSOURIS;20070629;14,1;18,6
PARIS-MONTSOURIS;20070630;15,3;23,3
PARIS-MONTSOURIS;20070701;17;23,5
PARIS-MONTSOURIS;20070702;14,9;22,7
PARIS-MONTSOURIS;20070703;13,4;22
PARIS-MONTSOURIS;20070704;12,8;19,1
PARIS-MONTSOURIS;20070705;13,7;20
PARIS-MONTSOURIS;20070706;14,5;22,2
PARIS-MONTSOURIS;20070707;14,4;22,5
PARIS-MONTSOURIS;20070708;14,4;20,7
PARIS-MONTSOURIS;20070709;11,5;18
PARIS-MONTSOURIS;20070710;11,8;18,1
PARIS-MONTSOURIS;20070711;13,3;20,6
PARIS-MONTSOURIS;20070712;13,1;21,2
PARIS-MONTSOURIS;20070713;15,7;30
PARIS-MONTSOURIS;20070714;18,7;30,8
PARIS-MONTSOURIS;20070715;18,5;33,3
PARIS-MONTSOURIS;20070716;18,7;26,7
PARIS-MONTSOURIS;20070717;13,9;25,8
PARIS-MONTSOURIS;20070718;16,9;25,7
PARIS-MONTSOURIS;20070719;16,5;27,4
PARIS-MONTSOURIS;20070720;18;23,8
PARIS-MONTSOURIS;20070721;14;23,2
PARIS-MONTSOURIS;20070722;12,6;23,1
PARIS-MONTSOURIS;20070723;15,1;20,1
PARIS-MONTSOURIS;20070724;14,9;23,1
PARIS-MONTSOURIS;20070725;13,5;24,8
PARIS-MONTSOURIS;20070726;14,8;25,2
PARIS-MONTSOURIS;20070727;15,8;23,4
PARIS-MONTSOURIS;20070728;17,7;21,9
PARIS-MONTSOURIS;20070729;16,1;21,4
PARIS-MONTSOURIS;20070730;12,7;22
PARIS-MONTSOURIS;20070731;11,6;22,7
PARIS-MONTSOURIS;20070801;13;27,3
PARIS-MONTSOURIS;20070802;15,7;22,8
PARIS-MONTSOURIS;20070803;14,8;25
PARIS-MONTSOURIS;20070804;15,2;28,6
PARIS-MONTSOURIS;20070805;17,3;33,3
PARIS-MONTSOURIS;20070806;16,8;20,4
PARIS-MONTSOURIS;20070807;13,6;23,4
PARIS-MONTSOURIS;20070808;13;18,1
PARIS-MONTSOURIS;20070809;12,7;18,8
PARIS-MONTSOURIS;20070810;13,7;18
PARIS-MONTSOURIS;20070811;15,9;21,5
PARIS-MONTSOURIS;20070812;15;25,2
PARIS-MONTSOURIS;20070813;14;22,9
PARIS-MONTSOURIS;20070814;14,2;24,3
PARIS-MONTSOURIS;20070815;18,5;21,1
PARIS-MONTSOURIS;20070816;14,9;20,7
PARIS-MONTSOURIS;20070817;13,2;20
PARIS-MONTSOURIS;20070818;11,6;22,1
PARIS-MONTSOURIS;20070819;14,3;20,5
PARIS-MONTSOURIS;20070820;12,8;19,1
PARIS-MONTSOURIS;20070821;12,3;22,8
PARIS-MONTSOURIS;20070822;15,8;19,1
PARIS-MONTSOURIS;20070823;15,9;19,5
PARIS-MONTSOURIS;20070824;16,7;21,5
PARIS-MONTSOURIS;20070825;15,2;25,3
PARIS-MONTSOURIS;20070826;15,8;26,1
PARIS-MONTSOURIS;20070827;14,2;22,8
PARIS-MONTSOURIS;20070828;12,5;21,6
PARIS-MONTSOURIS;20070829;12,4;20,5
PARIS-MONTSOURIS;20070830;11,1;21,1
PARIS-MONTSOURIS;20070831;16,1;21
PARIS-MONTSOURIS;20070901;15,8;21,2
PARIS-MONTSOURIS;20070902;15,6;21,5
PARIS-MONTSOURIS;20070903;14,9;18
PARIS-MONTSOURIS;20070904;10,9;18,9
PARIS-MONTSOURIS;20070905;9,9;19,7
PARIS-MONTSOURIS;20070906;15,8;21,3
PARIS-MONTSOURIS;20070907;15,9;21,8
PARIS-MONTSOURIS;20070908;14,2;23,7
PARIS-MONTSOURIS;20070909;15,1;21,4
PARIS-MONTSOURIS;20070910;11,9;20
PARIS-MONTSOURIS;20070911;11,8;18,4
PARIS-MONTSOURIS;20070912;11,1;20,1
PARIS-MONTSOURIS;20070913;11,2;22,6
PARIS-MONTSOURIS;20070914;12,5;22,6
PARIS-MONTSOURIS;20070915;14,9;22,9
PARIS-MONTSOURIS;20070916;12,7;26,4
PARIS-MONTSOURIS;20070917;12,5;21,3
PARIS-MONTSOURIS;20070918;11;15,5
PARIS-MONTSOURIS;20070919;7,6;16,5
PARIS-MONTSOURIS;20070920;7,8;19,8
PARIS-MONTSOURIS;20070921;8,2;22,5
PARIS-MONTSOURIS;20070922;12;20,6
PARIS-MONTSOURIS;20070923;13,5;22,2
PARIS-MONTSOURIS;20070924;13,6;18,1
PARIS-MONTSOURIS;20070925;9,8;17,5
PARIS-MONTSOURIS;20070926;9,8;15,4
PARIS-MONTSOURIS;20070927;9;15,8
PARIS-MONTSOURIS;20070928;12,3;14,1
PARIS-MONTSOURIS;20070929;11,9;17
