NOM_USUEL;AAAAMMJJ;TN;TX
MONTPELLIER-AEROPORT;20050513;12,1;18,5
MONTPELLIER-AEROPORT;20050514;12,9;25
MONTPELLIER-AEROPORT;20050515;11,8;21,5
MONTPELLIER-AEROPORT;20050516;12,1;19,5
MONTPELLIER-AEROPORT;20050517;12,3;16,1
MONTPELLIER-AEROPORT;20050518;12,5;24,1
MONTPELLIER-AEROPORT;20050519;8,4;21,6
MONTPELLIER-AEROPORT;20050520;11,4;22,8
MONTPELLIER-AEROPORT;20050521;13,4;19,1
MONTPELLIER-AEROPORT;20050522;14,9;22,1
MONTPELLIER-AEROPORT;20050523;11,3;23,3
MONTPELLIER-AEROPORT;20050524;11,1;23,5
MONTPELLIER-AEROPORT;20050525;12,5;26,1
MONTPELLIER-AEROPORT;20050526;11,6;26,7
MONTPELLIER-AEROPORT;20050527;12,8;25,6
MONTPELLIER-AEROPORT;20050528;14;25,4
MONTPELLIER-AEROPORT;20050529;13,4;25,9
MONTPELLIER-AEROPORT;20050530;17,9;25,7
MONTPELLIER-AEROPORT;20050531;14,3;29,5
MONTPELLIER-AEROPORT;20050601;14,8;29
MONTPELLIER-AEROPORT;20050602;14,8;27,1
MONTPELLIER-AEROPORT;20050603;16,2;26,7
MONTPELLIER-AEROPORT;20050604;19;29,6
MONTPELLIER-AEROPORT;20050605;16,9;30,7
MONTPELLIER-AEROPORT;20050606;15,7;30,3
MONTPELLIER-AEROPORT;20050607;16,7;29,5
MONTPELLIER-AEROPORT;20050608;14,2;25,2
MONTPELLIER-AEROPORT;20050609;13,8;27,2
MONTPELLIER-AEROPORT;20050610;11,4;22,5
MONTPELLIER-AEROPORT;20050611;11,4;21,8
MONTPELLIER-AEROPORT;20050612;18,5;22,7
MONTPELLIER-AEROPORT;20050613;18,2;23,1
MONTPELLIER-AEROPORT;20050614;16,3;27,2
MONTPELLIER-AEROPORT;20050615;17,1;29,5
MONTPELLIER-AEROPORT;20050616;21;31
MONTPELLIER-AEROPORT;20050617;20,3;31,6
MONTPELLIER-AEROPORT;20050618;20,5;30
MONTPELLIER-AEROPORT;20050619;20;29,9
MONTPELLIER-AEROPORT;20050620;21,2;29,8
MONTPELLIER-AEROPORT;20050621;21;28,6
MONTPELLIER-AEROPORT;20050622;19,8;31,5
MONTPELLIER-AEROPORT;20050623;20,9;27,7
MONTPELLIER-AEROPORT;20050624;21,2;27,1
MONTPELLIER-AEROPORT;20050625;23,1;27,1
MONTPELLIER-AEROPORT;20050626;17,9;30,8
MONTPELLIER-AEROPORT;20050627;19,9;29,2
MONTPELLIER-AEROPORT;20050628;21,3;31,5
MONTPELLIER-AEROPORT;20050629;20,5;33,5
MONTPELLIER-AEROPORT;20050630;20,2;32
MONTPELLIER-AEROPORT;20050701;20,6;29,9
MONTPELLIER-AEROPORT;20050702;19,8;33,2
MONTPELLIER-AEROPORT;20050703;20,1;31,2
MONTPELLIER-AEROPORT;20050704;20,9;29
MONTPELLIER-AEROPORT;20050705;17,5;29
MONTPELLIER-AEROPORT;20050706;17,6;28,8
MONTPELLIER-AEROPORT;20050707;18,8;26,6
MONTPELLIER-AEROPORT;20050708;17,3;27,5
MONTPELLIER-AEROPORT;20050709;15,7;27,2
MONTPELLIER-AEROPORT;20050710;16,8;30,4
MONTPELLIER-AEROPORT;20050711;19,9;34
MONTPELLIER-AEROPORT;20050712;19,9;31
MONTPELLIER-AEROPORT;20050713;19,7;30,2
MONTPELLIER-AEROPORT;20050714;18,6;25,9
MONTPELLIER-AEROPORT;20050715;19,3;26,7
MONTPELLIER-AEROPORT;20050716;20,3;27,6
MONTPELLIER-AEROPORT;20050717;18,5;28,7
MONTPELLIER-AEROPORT;20050718;22,3;31
MONTPELLIER-AEROPORT;20050719;20,4;31,4
MONTPELLIER-AEROPORT;20050720;19;35,3
MONTPELLIER-AEROPORT;20050721;19;30,8
MONTPELLIER-AEROPORT;20050722;20,6;33,7
MONTPELLIER-AEROPORT;20050723;19,9;28,4
MONTPELLIER-AEROPORT;20050724;18,3;25,2
MONTPELLIER-AEROPORT;20050725;21,8;26,7
MONTPELLIER-AEROPORT;20050726;21,5;27,2
MONTPELLIER-AEROPORT;20050727;20,4;26,3
MONTPELLIER-AEROPORT;20050728;22,7;27,5
MONTPELLIER-AEROPORT;20050729;21,6;28
MONTPELLIER-AEROPORT;20050730;20,6;32,5
MONTPELLIER-AEROPORT;20050731;18,8;31,5
MONTPELLIER-AEROPORT;20050801;17,2;29
MONTPELLIER-AEROPORT;20050802;20,6;28,1
MONTPELLIER-AEROPORT;20050803;21,2;32,2
MONTPELLIER-AEROPORT;20050804;21,8;33,4
MONTPELLIER-AEROPORT;20050805;20;31,2
MONTPELLIER-AEROPORT;20050806;20,4;34,8
MONTPELLIER-AEROPORT;20050807;19,7;32,2
MONTPELLIER-AEROPORT;20050808;18,6;31
MONTPELLIER-AEROPORT;20050809;15,3;25,4
MONTPELLIER-AEROPORT;20050810;20,6;26,5
MONTPELLIER-AEROPORT;20050811;18,6;26
MONTPELLIER-AEROPORT;20050812;16,4;33,9
MONTPELLIER-AEROPORT;20050813;20,1;32,6
MONTPELLIER-AEROPORT;20050814;19,6;32
MONTPELLIER-AEROPORT;20050815;19,3;29,2
MONTPELLIER-AEROPORT;20050816;16,7;30,6
MONTPELLIER-AEROPORT;20050817;18;25,5
MONTPELLIER-AEROPORT;20050818;19,4;26,7
MONTPELLIER-AEROPORT;20050819;17,4;31,1
MONTPELLIER-AEROPORT;20050820;17,5;27,7
MONTPELLIER-AEROPORT;20050821;18,4;23
MONTPELLIER-AEROPORT;20050822;18,5;27,8
MONTPELLIER-AEROPORT;20050823;18,5;29,9
MONTPELLIER-AEROPORT;20050824;17,8;27,9
MONTPELLIER-AEROPORT;20050825;16,6;25,5
MONTPELLIER-AEROPORT;20050826;19,7;27,6
MONTPELLIER-AEROPORT;20050827;17,3;21,1
MONTPELLIER-AEROPORT;20050828;15,9;30,5
MONTPELLIER-AEROPORT;20050829;16,6;28,5
MONTPELLIER-AEROPORT;20050830;17,4;29,6
MONTPELLIER-AEROPORT;20050831;17,2;26,6
MONTPELLIER-AEROPORT;20050901;19,2;28,3
MONTPELLIER-AEROPORT;20050902;18,9;29,3
MONTPELLIER-AEROPORT;20050903;18,5;27,4
MONTPELLIER-AEROPORT;20050904;21,7;26,8
MONTPELLIER-AEROPORT;20050905;21,5;25,7
MONTPELLIER-AEROPORT;20050906;17,3;24,6
MONTPELLIER-AEROPORT;20050907;16,3;24,6
MONTPELLIER-AEROPORT;20050908;17,2;20,7
MONTPELLIER-AEROPORT;20050909;16,3;24
MONTPELLIER-AEROPORT;20050910;16,5;24
MONTPELLIER-AEROPORT;20050911;15,9;23,9
MONTPELLIER-AEROPORT;20050912;12,8;24,7
MONTPELLIER-AEROPORT;20050913;16,7;26,4
MONTPELLIER-AEROPORT;20050914;17;28
MONTPELLIER-AEROPORT;20050915;16,3;27,6
MONTPELLIER-AEROPORT;20050916;16,2;29,4
MONTPELLIER-AEROPORT;20050917;15,6;21,2
MONTPELLIER-AEROPORT;20050918;11;21,7
MONTPELLIER-AEROPORT;20050919;12,5;20,4
MONTPELLIER-AEROPORT;20050920;13,2;24,5
MONTPELLIER-AEROPORT;20050921;11,6;23,8
MONTPELLIER-AEROPORT;20050922;10,5;23
MONTPELLIER-AEROPORT;20050923;11;22,1
MONTPELLIER-AEROPORT;20050924;15;22,5
MONTPELLIER-AEROPORT;20050925;16;23
MONTPELLIER-AEROPORT;20050926;16,1;25,1
MONTPELLIER-AEROPORT;20050927;15;23,3
MONTPELLIER-AEROPORT;20050928;14;26,5
MONTPELLIER-AEROPORT;20050929;16;24
MONTPELLIER-AEROPORT;20050930;14,6;26,1
MONTPELLIER-AEROPORT;20051001;13;24,9
MONTPELLIER-AEROPORT;20051002;13,9;20,2
MONTPELLIER-AEROPORT;20051003;12,2;18
MONTPELLIER-AEROPORT;20051004;12,8;18,6
MONTPELLIER-AEROPORT;20051005;9;20,2
MONTPELLIER-AEROPORT;20051006;10,1;21,3
MONTPELLIER-AEROPORT;20051007;8,8;20,2
MONTPELLIER-AEROPORT;20051008;10,3;20,7
MONTPELLIER-AEROPORT;20051009;10,2;21,1
MONTPELLIER-AEROPORT;20051010;13,4;21,2
MONTPELLIER-AEROPORT;20051011;15,1;18,8
MONTPELLIER-AEROPORT;20051012;16,5;18,5
MONTPELLIER-AEROPORT;20051013;15,6;20
MONTPELLIER-AEROPORT;20051014;13,5;18,8
MONTPELLIER-AEROPORT;20051015;16;19,1
MONTPELLIER-AEROPORT;20051016;15,4;20,3
MONTPELLIER-AEROPORT;20051017;12,7;20,3
MONTPELLIER-AEROPORT;20051018;15,9;17,5
MONTPELLIER-AEROPORT;20051019;13,5;18,7
MONTPELLIER-AEROPORT;20051020;16,4;19,9
MONTPELLIER-AEROPORT;20051021;17,1;18,9
MONTPELLIER-AEROPORT;20051022;16,8;21,6
MONTPELLIER-AEROPORT;20051023;16,5;22
MONTPELLIER-AEROPORT;20051024;10,4;21,4
MONTPELLIER-AEROPORT;20051025;13,4;20,2
MONTPELLIER-AEROPORT;20051026;13,8;19,6
MONTPELLIER-AEROPORT;20051027;18,1;20
MONTPELLIER-AEROPORT;20051028;16,8;20,2
MONTPELLIER-AEROPORT;20051029;18,1;20,3
MONTPELLIER-AEROPORT;20051030;16,7;19,2
MONTPELLIER-AEROPORT;20051031;16,9;19,5
MONTPELLIER-AEROPORT;20051101;11,8;21,3
MONTPELLIER-AEROPORT;20051102;10,4;19,9
MONTPELLIER-AEROPORT;20051103;14,7;21,1
MONTPELLIER-AEROPORT;20051104;15,5;18,9
MONTPELLIER-AEROPORT;20051105;9,8;19,2
MONTPELLIER-AEROPORT;20051106;5,7;19,1
MONTPELLIER-AEROPORT;20051107;4,3;17,1
MONTPELLIER-AEROPORT;20051108;6,1;18,6
MONTPELLIER-AEROPORT;20051109;12,5;17,3
MONTPELLIER-AEROPORT;20051110;11,9;18,2
MONTPELLIER-AEROPORT;20051111;6,8;17,4
MONTPELLIER-AEROPORT;20051112;11;17,2
MONTPELLIER-AEROPORT;20051113;12,9;16,2
MONTPELLIER-AEROPORT;20051114;12,2;14,3
MONTPELLIER-AEROPORT;20051115;10;16,7
MONTPELLIER-AEROPORT;20051116;6,7;19,2
MONTPELLIER-AEROPORT;20051117;7,9;14,3
MONTPELLIER-AEROPORT;20051118;0,7;12,1
MONTPELLIER-AEROPORT;20051119;4,1;11,9
MONTPELLIER-AEROPORT;20051120;3;12,6
MONTPELLIER-AEROPORT;20051121;-0,2;14,6
MONTPELLIER-AEROPORT;20051122;4;10,2
MONTPELLIER-AEROPORT;20051123;1,9;7,4
MONTPELLIER-AEROPORT;20051124;-3,2;8,8
MONTPELLIER-AEROPORT;20051125;3,7;9
MONTPELLIER-AEROPORT;20051126;-0,7;10,5
MONTPELLIER-AEROPORT;20051127;-0,9;9,4
MONTPELLIER-AEROPORT;20051128;-1,9;10
MONTPELLIER-AEROPORT;20051129;2,9;9,8
MONTPELLIER-AEROPORT;20051130;3,2;11,3
MONTPELLIER-AEROPORT;20051201;-3,1;14,2
MONTPELLIER-AEROPORT;20051202;5,9;15
MONTPELLIER-AEROPORT;20051203;5,6;12,5
MONTPELLIER-AEROPORT;20051204;1,6;14,1
MONTPELLIER-AEROPORT;20051205;5,8;12,6
MONTPELLIER-AEROPORT;20051206;4,3;10,7
MONTPELLIER-AEROPORT;20051207;4,6;13,2
MONTPELLIER-AEROPORT;20051208;3,3;11,2
MONTPELLIER-AEROPORT;20051209;3,4;12,7
MONTPELLIER-AEROPORT;20051210;3,6;9,8
MONTPELLIER-AEROPORT;20051211;0;8,1
MONTPELLIER-AEROPORT;20051212;-2,6;6
MONTPELLIER-AEROPORT;20051213;-0,1;9,5
MONTPELLIER-AEROPORT;20051214;-1,5;9,4
MONTPELLIER-AEROPORT;20051215;-1,1;11,1
MONTPELLIER-AEROPORT;20051216;-1,4;12
MONTPELLIER-AEROPORT;20051217;6,5;12,1
MONTPELLIER-AEROPORT;20051218;-0,3;8,7
MONTPELLIER-AEROPORT;20051219;-3,2;8,4
MONTPELLIER-AEROPORT;20051220;-3,4;9,1
MONTPELLIER-AEROPORT;20051221;-3,1;7,2
MONTPELLIER-AEROPORT;20051222;-1,4;7,3
MONTPELLIER-AEROPORT;20051223;-4,3;11
MONTPELLIER-AEROPORT;20051224;-1,4;8,7
MONTPELLIER-AEROPORT;20051225;4,8;10,8
MONTPELLIER-AEROPORT;20051226;-2,1;9
MONTPELLIER-AEROPORT;20051227;-3,2;7,6
MONTPELLIER-AEROPORT;20051228;-2,6;4,3
MONTPELLIER-AEROPORT;20051229;-4,2;4,9
MONTPELLIER-AEROPORT;20051230;-6,3;1,8
MONTPELLIER-AEROPORT;20051231;-0,6;7,4
MONTPELLIER-AEROPORT;20060101;2,3;11,7
MONTPELLIER-AEROPORT;20060102;7,5;12,3
MONTPELLIER-AEROPORT;20060103;2,4;10,8
MONTPELLIER-AEROPORT;20060104;-0,4;9,4
MONTPELLIER-AEROPORT;20060105;-4,4;5,8
MONTPELLIER-AEROPORT;20060106;1,8;7,9
MONTPELLIER-AEROPORT;20060107;5,8;7,9
MONTPELLIER-AEROPORT;20060108;5,7;9,4
MONTPELLIER-AEROPORT;20060109;3;9,7
MONTPELLIER-AEROPORT;20060110;3,5;10,4
MONTPELLIER-AEROPORT;20060111;-2,2;11,2
MONTPELLIER-AEROPORT;20060112;-1,5;11,4
MONTPELLIER-AEROPORT;20060113;-0,2;11,1
MONTPELLIER-AEROPORT;20060114;0,8;10,7
MONTPELLIER-AEROPORT;20060115;-0,3;9,2
MONTPELLIER-AEROPORT;20060116;3,1;5,1
MONTPELLIER-AEROPORT;20060117;3,5;7,8
MONTPELLIER-AEROPORT;20060118;5,5;13,8
MONTPELLIER-AEROPORT;20060119;3,2;15,6
MONTPELLIER-AEROPORT;20060120;2,6;11,6
MONTPELLIER-AEROPORT;20060121;3,9;15,9
MONTPELLIER-AEROPORT;20060122;2;12,8
MONTPELLIER-AEROPORT;20060123;-0,2;10,7
MONTPELLIER-AEROPORT;20060124;0,1;9,2
MONTPELLIER-AEROPORT;20060125;-0,5;10,5
MONTPELLIER-AEROPORT;20060126;-0,4;8,4
MONTPELLIER-AEROPORT;20060127;1,5;4,2
MONTPELLIER-AEROPORT;20060128;1,4;10,7
MONTPELLIER-AEROPORT;20060129;7,1;10,4
MONTPELLIER-AEROPORT;20060130;7,1;11,5
MONTPELLIER-AEROPORT;20060131;4,6;12,7
MONTPELLIER-AEROPORT;20060201;0,4;14
MONTPELLIER-AEROPORT;20060202;-1;10,3
MONTPELLIER-AEROPORT;20060203;-0,2;8,4
MONTPELLIER-AEROPORT;20060204;-0,5;8,2
MONTPELLIER-AEROPORT;20060205;-1,4;9,7
MONTPELLIER-AEROPORT;20060206;-3;11,6
MONTPELLIER-AEROPORT;20060207;-0,9;11,5
MONTPELLIER-AEROPORT;20060208;-2,6;10,6
MONTPELLIER-AEROPORT;20060209;3,9;12,7
MONTPELLIER-AEROPORT;20060210;1,2;10,9
MONTPELLIER-AEROPORT;20060211;0,5;11,4
MONTPELLIER-AEROPORT;20060212;0,1;12,2
MONTPELLIER-AEROPORT;20060213;1,2;11,8
MONTPELLIER-AEROPORT;20060214;0,1;10,4
MONTPELLIER-AEROPORT;20060215;0,3;8,6
MONTPELLIER-AEROPORT;20060216;7,3;18,6
MONTPELLIER-AEROPORT;20060217;6,9;15,9
MONTPELLIER-AEROPORT;20060218;6,4;12,7
MONTPELLIER-AEROPORT;20060219;5,8;14,5
MONTPELLIER-AEROPORT;20060220;3,6;13,6
MONTPELLIER-AEROPORT;20060221;1,8;13,5
MONTPELLIER-AEROPORT;20060222;6,2;11,4
MONTPELLIER-AEROPORT;20060223;3,7;12
MONTPELLIER-AEROPORT;20060224;1,3;12,6
MONTPELLIER-AEROPORT;20060225;-0,4;10,9
MONTPELLIER-AEROPORT;20060226;0,8;10,8
MONTPELLIER-AEROPORT;20060227;2,7;10
MONTPELLIER-AEROPORT;20060228;-2,9;9,5
MONTPELLIER-AEROPORT;20060301;3,5;10,9
MONTPELLIER-AEROPORT;20060302;0,8;12,1
MONTPELLIER-AEROPORT;20060303;3,6;13,9
MONTPELLIER-AEROPORT;20060304;3,9;15,2
MONTPELLIER-AEROPORT;20060305;4,2;9,7
MONTPELLIER-AEROPORT;20060306;5;12,1
MONTPELLIER-AEROPORT;20060307;3,6;13,5
MONTPELLIER-AEROPORT;20060308;5,4;17,7
MONTPELLIER-AEROPORT;20060309;12,7;19,5
MONTPELLIER-AEROPORT;20060310;8,2;14,3
MONTPELLIER-AEROPORT;20060311;3,4;13,2
MONTPELLIER-AEROPORT;20060312;4,5;12,2
MONTPELLIER-AEROPORT;20060313;-1,8;10,7
MONTPELLIER-AEROPORT;20060314;-0,8;11,5
MONTPELLIER-AEROPORT;20060315;1;11,5
MONTPELLIER-AEROPORT;20060316;1,9;14,8
MONTPELLIER-AEROPORT;20060317;3,4;12,7
MONTPELLIER-AEROPORT;20060318;6,4;12,8
MONTPELLIER-AEROPORT;20060319;7,9;10,8
MONTPELLIER-AEROPORT;20060320;8,6;12
MONTPELLIER-AEROPORT;20060321;11;14,2
MONTPELLIER-AEROPORT;20060322;9,7;19,5
MONTPELLIER-AEROPORT;20060323;9,3;19,5
MONTPELLIER-AEROPORT;20060324;10,9;15,2
MONTPELLIER-AEROPORT;20060325;11,7;20,9
MONTPELLIER-AEROPORT;20060326;8,3;16,9
MONTPELLIER-AEROPORT;20060327;12,8;14,9
MONTPELLIER-AEROPORT;20060328;12,1;17,6
MONTPELLIER-AEROPORT;20060329;9;18,5
MONTPELLIER-AEROPORT;20060330;7,4;15,7
MONTPELLIER-AEROPORT;20060331;10,7;20,8
MONTPELLIER-AEROPORT;20060401;9,4;17,3
MONTPELLIER-AEROPORT;20060402;7;23,3
MONTPELLIER-AEROPORT;20060403;12,6;21,5
MONTPELLIER-AEROPORT;20060404;5,5;17,9
MONTPELLIER-AEROPORT;20060405;12,4;16,6
MONTPELLIER-AEROPORT;20060406;4,9;17
MONTPELLIER-AEROPORT;20060407;5,2;17,3
MONTPELLIER-AEROPORT;20060408;6,2;16,4
MONTPELLIER-AEROPORT;20060409;13,6;15
MONTPELLIER-AEROPORT;20060410;10,9;15,8
MONTPELLIER-AEROPORT;20060411;5;17,3
MONTPELLIER-AEROPORT;20060412;4,4;18,9
MONTPELLIER-AEROPORT;20060413;9,2;21,5
MONTPELLIER-AEROPORT;20060414;8,1;18,9
MONTPELLIER-AEROPORT;20060415;13,3;14,8
MONTPELLIER-AEROPORT;20060416;8;24,4
MONTPELLIER-AEROPORT;20060417;11,4;22,7
MONTPELLIER-AEROPORT;20060418;10,1;22,8
MONTPELLIER-AEROPORT;20060419;7,4;20
MONTPELLIER-AEROPORT;20060420;9,5;21,2
MONTPELLIER-AEROPORT;20060421;10,1;17,1
MONTPELLIER-AEROPORT;20060422;13,8;18,5
MONTPELLIER-AEROPORT;20060423;9,7;20,1
MONTPELLIER-AEROPORT;20060424;11,8;21,3
MONTPELLIER-AEROPORT;20060425;12,6;25,5
MONTPELLIER-AEROPORT;20060426;14;27,1
MONTPELLIER-AEROPORT;20060427;13,4;25,6
MONTPELLIER-AEROPORT;20060428;13,7;23,2
MONTPELLIER-AEROPORT;20060429;11,4;23
MONTPELLIER-AEROPORT;20060430;5,2;19,6
MONTPELLIER-AEROPORT;20060501;7,8;18,8
MONTPELLIER-AEROPORT;20060502;14,8;18,6
MONTPELLIER-AEROPORT;20060503;9,9;22,7
MONTPELLIER-AEROPORT;20060504;10,8;23,9
MONTPELLIER-AEROPORT;20060505;11,9;23,9
MONTPELLIER-AEROPORT;20060506;11,9;21,1
MONTPELLIER-AEROPORT;20060507;14,6;19,9
MONTPELLIER-AEROPORT;20060508;11,6;19,1
MONTPELLIER-AEROPORT;20060509;9,4;22,7
MONTPELLIER-AEROPORT;20060510;8,7;20,7
MONTPELLIER-AEROPORT;20060511;8,1;19,4
MONTPELLIER-AEROPORT;20060512;9,7;19,2
MONTPELLIER-AEROPORT;20060513;10,9;19,5
MONTPELLIER-AEROPORT;20060514;10,5;24,7
MONTPELLIER-AEROPORT;20060515;13,8;21,1
MONTPELLIER-AEROPORT;20060516;13,9;22,5
MONTPELLIER-AEROPORT;20060517;14;25,3
MONTPELLIER-AEROPORT;20060518;17,4;21,7
MONTPELLIER-AEROPORT;20060519;14,3;25,6
MONTPELLIER-AEROPORT;20060520;13,2;21,8
MONTPELLIER-AEROPORT;20060521;16,1;23
MONTPELLIER-AEROPORT;20060522;18,6;21,2
MONTPELLIER-AEROPORT;20060523;12;24,7
MONTPELLIER-AEROPORT;20060524;12,8;25,3
MONTPELLIER-AEROPORT;20060525;10,8;28,6
MONTPELLIER-AEROPORT;20060526;16,7;30,3
MONTPELLIER-AEROPORT;20060527;17,5;31,5
MONTPELLIER-AEROPORT;20060528;18,7;35,1
MONTPELLIER-AEROPORT;20060529;16,4;28,8
MONTPELLIER-AEROPORT;20060530;14,3;23,3
MONTPELLIER-AEROPORT;20060531;10;20,7
MONTPELLIER-AEROPORT;20060601;9,5;24,5
MONTPELLIER-AEROPORT;20060602;11,5;22,2
MONTPELLIER-AEROPORT;20060603;8,8;26,4
MONTPELLIER-AEROPORT;20060604;14,4;28,8
MONTPELLIER-AEROPORT;20060605;15,1;26,8
MONTPELLIER-AEROPORT;20060606;13,8;28,5
MONTPELLIER-AEROPORT;20060607;14;25
MONTPELLIER-AEROPORT;20060608;13,1;23
MONTPELLIER-AEROPORT;20060609;11,7;23,1
MONTPELLIER-AEROPORT;20060610;13,1;23,7
MONTPELLIER-AEROPORT;20060611;11,5;23,4
MONTPELLIER-AEROPORT;20060612;15,6;24,4
MONTPELLIER-AEROPORT;20060613;13,3;24,8
MONTPELLIER-AEROPORT;20060614;12,6;24,7
MONTPELLIER-AEROPORT;20060615;12,9;25,6
MONTPELLIER-AEROPORT;20060616;18,3;25,8
MONTPELLIER-AEROPORT;20060617;18,6;28,8
MONTPELLIER-AEROPORT;20060618;18;28,4
MONTPELLIER-AEROPORT;20060619;18,2;25,8
MONTPELLIER-AEROPORT;20060620;20,9;28,7
MONTPELLIER-AEROPORT;20060621;20;31,8
MONTPELLIER-AEROPORT;20060622;22;34,4
MONTPELLIER-AEROPORT;20060623;18,7;30
MONTPELLIER-AEROPORT;20060624;19,3;28,3
MONTPELLIER-AEROPORT;20060625;18,4;30,6
MONTPELLIER-AEROPORT;20060626;19,3;29,8
MONTPELLIER-AEROPORT;20060627;19,8;29,5
MONTPELLIER-AEROPORT;20060628;21,4;33
MONTPELLIER-AEROPORT;20060629;20,7;35,3
MONTPELLIER-AEROPORT;20060630;23;34,5
MONTPELLIER-AEROPORT;20060701;20,8;33,7
MONTPELLIER-AEROPORT;20060702;19,6;32,1
MONTPELLIER-AEROPORT;20060703;20,8;28,9
MONTPELLIER-AEROPORT;20060704;20,7;29,5
MONTPELLIER-AEROPORT;20060705;20,4;28,6
MONTPELLIER-AEROPORT;20060706;22,5;32,6
MONTPELLIER-AEROPORT;20060707;20,7;32,3
MONTPELLIER-AEROPORT;20060708;19;31,3
MONTPELLIER-AEROPORT;20060709;19,2;30,4
MONTPELLIER-AEROPORT;20060710;21,4;34,7
MONTPELLIER-AEROPORT;20060711;19,7;31,3
MONTPELLIER-AEROPORT;20060712;24,2;35,3
MONTPELLIER-AEROPORT;20060713;23,7;34,7
MONTPELLIER-AEROPORT;20060714;21,3;33,4
MONTPELLIER-AEROPORT;20060715;21,1;33
MONTPELLIER-AEROPORT;20060716;21,4;34,4
MONTPELLIER-AEROPORT;20060717;22,2;31,6
MONTPELLIER-AEROPORT;20060718;22;30,1
MONTPELLIER-AEROPORT;20060719;22;29,7
MONTPELLIER-AEROPORT;20060720;22,5;30
MONTPELLIER-AEROPORT;20060721;20,6;30,9
MONTPELLIER-AEROPORT;20060722;22;31,7
MONTPELLIER-AEROPORT;20060723;24,4;35,4
MONTPELLIER-AEROPORT;20060724;25,3;33,6
MONTPELLIER-AEROPORT;20060725;22,9;32,1
MONTPELLIER-AEROPORT;20060726;23,7;31
MONTPELLIER-AEROPORT;20060727;22,2;30,8
MONTPELLIER-AEROPORT;20060728;21,4;33,3
MONTPELLIER-AEROPORT;20060729;21,7;33,2
MONTPELLIER-AEROPORT;20060730;23,6;33
MONTPELLIER-AEROPORT;20060731;22,8;33,4
MONTPELLIER-AEROPORT;20060801;24,5;32,5
MONTPELLIER-AEROPORT;20060802;21;31,2
MONTPELLIER-AEROPORT;20060803;19,8;30,4
MONTPELLIER-AEROPORT;20060804;20,2;30,3
MONTPELLIER-AEROPORT;20060805;19,6;30,6
MONTPELLIER-AEROPORT;20060806;18,5;31,6
MONTPELLIER-AEROPORT;20060807;18,5;33,2
MONTPELLIER-AEROPORT;20060808;21,2;32,4
MONTPELLIER-AEROPORT;20060809;19,6;31,6
MONTPELLIER-AEROPORT;20060810;18,9;31,9
MONTPELLIER-AEROPORT;20060811;18,5;30,1
MONTPELLIER-AEROPORT;20060812;19,3;26,9
MONTPELLIER-AEROPORT;20060813;16,4;27,1
MONTPELLIER-AEROPORT;20060814;16,9;24,6
MONTPELLIER-AEROPORT;20060815;14,5;22,4
MONTPELLIER-AEROPORT;20060816;15,8;24,7
MONTPELLIER-AEROPORT;20060817;19,1;23,8
MONTPELLIER-AEROPORT;20060818;14;24,8
MONTPELLIER-AEROPORT;20060819;19,1;25,7
MONTPELLIER-AEROPORT;20060820;17,2;30,6
MONTPELLIER-AEROPORT;20060821;18;31,5
MONTPELLIER-AEROPORT;20060822;18,1;27,8
MONTPELLIER-AEROPORT;20060823;17,6;27,3
MONTPELLIER-AEROPORT;20060824;19;27,8
MONTPELLIER-AEROPORT;20060825;15,4;22,6
MONTPELLIER-AEROPORT;20060826;19,4;28,2
MONTPELLIER-AEROPORT;20060827;18,5;28
MONTPELLIER-AEROPORT;20060828;15,8;27,5
MONTPELLIER-AEROPORT;20060829;19,4;26,8
MONTPELLIER-AEROPORT;20060830;15,6;26,7
MONTPELLIER-AEROPORT;20060831;15;27,9
MONTPELLIER-AEROPORT;20060901;13,4;22,5
MONTPELLIER-AEROPORT;20060902;15,3;20,8
MONTPELLIER-AEROPORT;20060903;16,3;28,9
MONTPELLIER-AEROPORT;20060904;18,6;23
MONTPELLIER-AEROPORT;20060905;18,7;25,8
MONTPELLIER-AEROPORT;20060906;20;24,8
MONTPELLIER-AEROPORT;20060907;20,5;23,7
MONTPELLIER-AEROPORT;20060908;18,4;32,2
MONTPELLIER-AEROPORT;20060909;18,7;27,4
MONTPELLIER-AEROPORT;20060910;17,2;28
MONTPELLIER-AEROPORT;20060911;17,1;28,3
MONTPELLIER-AEROPORT;20060912;17,4;26
MONTPELLIER-AEROPORT;20060913;17,1;24,1
MONTPELLIER-AEROPORT;20060914;17,7;23,1
MONTPELLIER-AEROPORT;20060915;16,5;21,2
MONTPELLIER-AEROPORT;20060916;15,8;23,7
MONTPELLIER-AEROPORT;20060917;17,5;27,8
MONTPELLIER-AEROPORT;20060918;16,3;28,2
MONTPELLIER-AEROPORT;20060919;15,6;28,7
MONTPELLIER-AEROPORT;20060920;14,8;26,2
MONTPELLIER-AEROPORT;20060921;16,3;23,2
MONTPELLIER-AEROPORT;20060922;17,8;23,6
MONTPELLIER-AEROPORT;20060923;21,2;22,5
MONTPELLIER-AEROPORT;20060924;18,2;20,3
MONTPELLIER-AEROPORT;20060925;13,6;24
MONTPELLIER-AEROPORT;20060926;16,7;26
MONTPELLIER-AEROPORT;20060927;14,2;26,4
MONTPELLIER-AEROPORT;20060928;13,2;22,4
MONTPELLIER-AEROPORT;20060929;13,7;22,9
